Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7949567,SA_0000001751,COUNTRY,VCT,AMR,Americas,YEAR,2018,SEX,SEX_BTSX,,,,,,,29.2 [19.1 - 40.0],29.216980488,19.131317721,39.973524286,,2024-06-21T09:04:27Z,2018,2018-01-01,2018-12-31
7949895,SA_0000001751,COUNTRY,CAF,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,13.5 [4.8 - 24.5],13.483049509,4.792255707,24.488714656,,2024-06-21T09:04:27Z,2014,2014-01-01,2014-12-31
7949967,SA_0000001751,COUNTRY,GAB,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,29.9 [19.9 - 40.7],29.918116937,19.879970736,40.733758634,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
7950917,SA_0000001751,COUNTRY,MRT,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T09:04:27Z,2011,2011-01-01,2011-12-31
7951413,SA_0000001751,COUNTRY,SVN,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,34.8 [25.8 - 44.3],34.835322873,25.785229729,44.331343724,,2024-06-21T09:04:27Z,2015,2015-01-01,2015-12-31
7952254,SA_0000001751,COUNTRY,SEN,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,,,,,,,10.7 [0.0 - 28.4],10.73575799,0,28.370427597,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
7952268,SA_0000001751,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2017,SEX,SEX_FMLE,,,,,,,0.8 [0.0 - 7.2],0.787086476,0,7.209176005,,2024-06-21T09:04:27Z,2017,2017-01-01,2017-12-31
7952400,SA_0000001751,COUNTRY,AUS,WPR,Western Pacific,YEAR,2003,SEX,SEX_MLE,,,,,,,41.3 [30.2 - 53.3],41.311646077,30.153134412,53.33874672,,2024-06-21T09:04:27Z,2003,2003-01-01,2003-12-31
7952509,SA_0000001751,COUNTRY,GRD,AMR,Americas,YEAR,2007,SEX,SEX_MLE,,,,,,,44.5 [28.1 - 60.9],44.507436338,28.058918569,60.91756318,,2024-06-21T09:04:27Z,2007,2007-01-01,2007-12-31
7953316,SA_0000001751,COUNTRY,IND,SEAR,South-East Asia,YEAR,2003,SEX,SEX_FMLE,,,,,,,9.1 [2.8 - 16.5],9.063934491,2.77290957,16.541162575,,2024-06-21T09:04:27Z,2003,2003-01-01,2003-12-31
7953451,SA_0000001751,COUNTRY,NOR,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,29.6 [19.9 - 40.3],29.612555528,19.922809879,40.274859141,,2024-06-21T09:04:27Z,2010,2010-01-01,2010-12-31
7953785,SA_0000001751,COUNTRY,RWA,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,,,,,,,5.4 [1.2 - 10.5],5.446930912,1.243139972,10.495203482,,2024-06-21T09:04:27Z,2004,2004-01-01,2004-12-31
7953790,SA_0000001751,COUNTRY,GMB,AFR,Africa,YEAR,2001,SEX,SEX_MLE,,,,,,,36.8 [17.9 - 57.7],36.829084298,17.937025913,57.738762291,,2024-06-21T09:04:27Z,2001,2001-01-01,2001-12-31
7954237,SA_0000001751,COUNTRY,SEN,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,10.7 [0.0 - 28.7],10.698700548,0,28.673587035,,2024-06-21T09:04:27Z,2004,2004-01-01,2004-12-31
7954258,SA_0000001751,COUNTRY,TKM,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,36.2 [16.7 - 58.3],36.231894138,16.664471074,58.330442029,,2024-06-21T09:04:27Z,2002,2002-01-01,2002-12-31
7954732,SA_0000001751,COUNTRY,GIN,AFR,Africa,YEAR,2018,SEX,SEX_MLE,,,,,,,11.4 [0.3 - 28.7],11.44689514,0.265990822,28.719371327,,2024-06-21T09:04:27Z,2018,2018-01-01,2018-12-31
7957231,SA_0000001751,COUNTRY,GRD,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,,,,,,,15.1 [9.4 - 21.3],15.121649583,9.407484017,21.259198193,,2024-06-21T09:04:27Z,2012,2012-01-01,2012-12-31
7957362,SA_0000001751,COUNTRY,CHE,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,45.5 [33.3 - 58.9],45.531651408,33.29137365,58.919993184,,2024-06-21T09:04:27Z,2008,2008-01-01,2008-12-31
7959469,SA_0000001751,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_FMLE,,,,,,,3.7 [0.0 - 21.3],3.670901965,0,21.30909285,,2024-06-21T09:04:27Z,2006,2006-01-01,2006-12-31
7960191,SA_0000001751,COUNTRY,BDI,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,,,,,,,18.1 [10.9 - 26.3],18.082033565,10.883162433,26.293550046,,2024-06-21T09:04:27Z,2008,2008-01-01,2008-12-31
7960293,SA_0000001751,COUNTRY,TCD,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,17.3 [5.5 - 29.5],17.26552586,5.502848853,29.539657866,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
7960813,SA_0000001751,COUNTRY,ZMB,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,11.3 [6.1 - 17.1],11.275162719,6.060484163,17.119423503,,2024-06-21T09:04:27Z,2014,2014-01-01,2014-12-31
7961054,SA_0000001751,COUNTRY,DOM,AMR,Americas,YEAR,2005,SEX,SEX_MLE,,,,,,,38.2 [23.8 - 53.0],38.155906149,23.828256144,52.9928759,,2024-06-21T09:04:27Z,2005,2005-01-01,2005-12-31
7961500,SA_0000001751,COUNTRY,URY,AMR,Americas,YEAR,2003,SEX,SEX_FMLE,,,,,,,10.1 [6.4 - 14.4],10.055762648,6.351167515,14.362195395,,2024-06-21T09:04:27Z,2003,2003-01-01,2003-12-31
7963144,SA_0000001751,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_FMLE,,,,,,,3.5 [0.0 - 25.6],3.536597253,0,25.607544081,Data is for 2020 only; it is not a three-year average.,2024-06-21T09:04:27Z,2020,2020-01-01,2020-12-31
7965039,SA_0000001751,COUNTRY,KHM,WPR,Western Pacific,YEAR,2001,SEX,SEX_MLE,,,,,,,13.8 [3.3 - 26.9],13.822698175,3.261263968,26.905840424,,2024-06-21T09:04:27Z,2001,2001-01-01,2001-12-31
7965538,SA_0000001751,COUNTRY,PNG,WPR,Western Pacific,YEAR,2001,SEX,SEX_FMLE,,,,,,,8.1 [2.9 - 14.0],8.087850737,2.938441107,14.005340523,,2024-06-21T09:04:27Z,2001,2001-01-01,2001-12-31
7966659,SA_0000001751,COUNTRY,KIR,WPR,Western Pacific,YEAR,2002,SEX,SEX_FMLE,,,,,,,5.9 [0.0 - 14.4],5.933994475,0,14.386727622,,2024-06-21T09:04:27Z,2002,2002-01-01,2002-12-31
7966914,SA_0000001751,COUNTRY,GTM,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,5.3 [1.7 - 9.0],5.269993254,1.725265396,9.024786646,,2024-06-21T09:04:27Z,2019,2019-01-01,2019-12-31
7968107,SA_0000001751,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_FMLE,,,,,,,2.1 [0.0 - 8.1],2.068047776,0,8.146776536,,2024-06-21T09:04:27Z,2005,2005-01-01,2005-12-31
