Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6399402,SA_0000001821,COUNTRY,POL,EUR,Europe,YEAR,2021,,,,,,,,,1.3 [0.5 - 2.2],1.323619175,0.491494847,2.232430158,,2025-06-18T14:11:35Z,2021,2021-01-01,2021-12-31
412460,SA_0000001821,COUNTRY,MKD,EUR,Europe,YEAR,2018,,,,,,,,,0.9 [0.3 - 1.8],0.931134862,0.264232369,1.779693191,,2025-06-18T14:11:35Z,2018,2018-01-01,2018-12-31
3694549,SA_0000001821,COUNTRY,BRB,AMR,Americas,YEAR,2020,,,,,,,,,0.7 [0.2 - 1.4],0.691016529,0.16979244,1.371723783,,2025-06-18T14:11:35Z,2020,2020-01-01,2020-12-31
6809918,SA_0000001821,COUNTRY,TJK,EUR,Europe,YEAR,2013,,,,,,,,,0.0 [0.0 - 0.1],0.005168191,0,0.069533363,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
3987072,SA_0000001821,COUNTRY,CHL,AMR,Americas,YEAR,2002,,,,,,,,,0.5 [0.1 - 1.1],0.517086409,0.090075644,1.093133172,,2025-06-18T14:11:35Z,2002,2002-01-01,2002-12-31
2371538,SA_0000001821,COUNTRY,MNG,WPR,Western Pacific,YEAR,2022,,,,,,,,,0.7 [0.2 - 1.4],0.716864905,0.184205616,1.384931498,,2025-06-18T14:11:35Z,2022,2022-01-01,2022-12-31
4139580,SA_0000001821,COUNTRY,GMB,AFR,Africa,YEAR,2001,,,,,,,,,0.6 [0.2 - 1.3],0.638164054,0.16308639,1.276524034,,2025-06-18T14:11:35Z,2001,2001-01-01,2001-12-31
5375747,SA_0000001821,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,0.0 [0.0 - 0.1],0.007033609,0,0.076993462,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8620294,SA_0000001821,COUNTRY,WSM,WPR,Western Pacific,YEAR,2016,,,,,,,,,0.9 [0.3 - 1.7],0.906319982,0.25920087000000003,1.661374723,,2025-06-18T14:11:35Z,2016,2016-01-01,2016-12-31
8664634,SA_0000001821,COUNTRY,KIR,WPR,Western Pacific,YEAR,2018,,,,,,,,,0.7 [0.2 - 1.3],0.658420993,0.183444025,1.278308784,,2025-06-18T14:11:35Z,2018,2018-01-01,2018-12-31
1018087,SA_0000001821,COUNTRY,SVN,EUR,Europe,YEAR,2000,,,,,,,,,1.1 [0.4 - 1.9],1.060594223,0.368020759,1.889810481,,2025-06-18T14:11:35Z,2000,2000-01-01,2000-12-31
