Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1003211,SA_0000001409,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,,,,,,,36.0 [32.9 - 39.1],35.9765572,32.9319732,39.0780502,,2024-06-20T14:10:27Z,2019,2019-01-01,2019-12-31
1005117,SA_0000001409,COUNTRY,MLI,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,80.0 [76.1 - 83.4],79.9727018,76.0513037,83.4429166,,2024-06-20T14:10:27Z,2012,2012-01-01,2012-12-31
1006287,SA_0000001409,COUNTRY,LVA,EUR,Europe,YEAR,2004,SEX,SEX_FMLE,,,,,,,15.6 [13.7 - 17.6],15.6217308,13.7401241,17.5703257,,2024-06-20T14:10:27Z,2004,2004-01-01,2004-12-31
1006914,SA_0000001409,COUNTRY,GIN,AFR,Africa,YEAR,2017,SEX,SEX_MLE,,,,,,,79.4 [76.3 - 82.1],79.3791037,76.2684945,82.1447178,,2024-06-20T14:10:27Z,2017,2017-01-01,2017-12-31
1007426,SA_0000001409,COUNTRY,NRU,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,48.5 [45.7 - 51.2],48.4668452,45.7420986,51.1710227,,2024-06-20T14:10:27Z,2015,2015-01-01,2015-12-31
1007791,SA_0000001409,COUNTRY,BEL,EUR,Europe,YEAR,2003,SEX,SEX_MLE,,,,,,,7.8 [7.1 - 8.4],7.8014571,7.1395935,8.4366265,,2024-06-20T14:10:27Z,2003,2003-01-01,2003-12-31
1007880,SA_0000001409,COUNTRY,THA,SEAR,South-East Asia,YEAR,2016,SEX,SEX_FMLE,,,,,,,42.8 [39.8 - 45.9],42.8234218,39.8004627,45.9462639,,2024-06-20T14:10:27Z,2016,2016-01-01,2016-12-31
1008041,SA_0000001409,COUNTRY,EST,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,10.7 [9.4 - 12.1],10.6916122,9.3859367,12.0521089,,2024-06-20T14:10:27Z,2003,2003-01-01,2003-12-31
1008090,SA_0000001409,COUNTRY,MKD,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,31.1 [28.0 - 34.4],31.1348076,27.9896514,34.4070189,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
1008122,SA_0000001409,COUNTRY,CAF,AFR,Africa,YEAR,2005,SEX,SEX_BTSX,,,,,,,48.9 [46.3 - 51.5],48.9084571,46.2951528,51.4514015,,2024-06-20T14:10:27Z,2005,2005-01-01,2005-12-31
