Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3645532,SA_0000001820,COUNTRY,TUV,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,,,,,,,65.8,65.783013087,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
3995480,SA_0000001820,COUNTRY,DZA,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,23.3,23.313398343,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
4611953,SA_0000001820,COUNTRY,CPV,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,74.5,74.538310964,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
9264429,SA_0000001820,COUNTRY,BRB,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,61.5,61.460960365,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
9429760,SA_0000001820,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2016,SEX,SEX_MLE,,,,,,,40.2 [35.5-45.1],40.2,,,,2018-10-24T14:13:55Z,2016,2016-01-01,2016-12-31
1776921,SA_0000001820,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,19.6,19.649223112,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
9538054,SA_0000001820,COUNTRY,VEN,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,45.9 [40.5-51.4],45.9,,,,2018-10-24T14:14:06Z,2016,2016-01-01,2016-12-31
6653061,SA_0000001820,COUNTRY,GEO,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,68 [63.5-72.3],68,,,,2018-10-24T14:13:56Z,2016,2016-01-01,2016-12-31
7001889,SA_0000001820,COUNTRY,NGA,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,60.3 [55.2-65.2],60.3,,,,2018-10-24T14:14:02Z,2016,2016-01-01,2016-12-31
8628514,SA_0000001820,COUNTRY,BEL,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,,,,,,,54.2 [50.5-57.8],54.2,,,,2018-10-24T14:13:56Z,2016,2016-01-01,2016-12-31
1319444,SA_0000001820,COUNTRY,NER,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,34.9,34.870952327,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
115060,SA_0000001820,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,SEX,SEX_MLE,,,,,,,51.7,51.698544509,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
3658355,SA_0000001820,COUNTRY,KNA,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,61.1,61.131716152,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
5441584,SA_0000001820,COUNTRY,ITA,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,47.4,47.366497545,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
2939270,SA_0000001820,COUNTRY,MWI,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,24.1 [20.7-27.9],24.1,,,,2018-10-24T14:14:00Z,2016,2016-01-01,2016-12-31
9506252,SA_0000001820,COUNTRY,ZAF,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,52.8,52.798646071,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
1961375,SA_0000001820,COUNTRY,BLR,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,46.7,46.681960064,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
668463,SA_0000001820,COUNTRY,GTM,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,47.8,47.822688413,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
8781552,SA_0000001820,COUNTRY,CIV,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,51.9,51.944915301,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
4383361,SA_0000001820,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,1.9 [1.4-2.5],1.9,,,,2018-10-24T14:14:06Z,2016,2016-01-01,2016-12-31
8514221,SA_0000001820,COUNTRY,EST,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,49.3,49.332415562,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
916310,SA_0000001820,COUNTRY,COM,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,32.7,32.663132304,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
7300370,SA_0000001820,COUNTRY,COM,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,7.3 [5.5-9.6],7.3,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
