location,sex,age,year,precent_of_prevalence,upper_bound,lower_bound
Czechia,Female,35-39 years,2015,0.030951388146417,0.0426033364132259,0.0206667210843094
Czechia,Both Sexes,35-39 years,2015,0.035607684,0.045176564,0.026798996
Czechia,Male,40-44 years,2015,0.0390195003079459,0.0522996304447701,0.0295924332607741
Czechia,Female,40-44 years,2015,0.0302061034814488,0.0422646836169609,0.0205050447677825
Czechia,Both Sexes,40-44 years,2015,0.034724327,0.044104318,0.026030209
Czechia,Male,15-19 years,2016,0.0097800877972508,0.0154698178693614,0.0053817624511215
Czechia,Female,15-19 years,2016,0.00647225211172,0.0105216162357865,0.0035173496886685
Czechia,Both Sexes,15-19 years,2016,0.008138123,0.012998342,0.004565065
Czechia,Male,20-24 years,2016,0.027809562116593,0.0426908311952259,0.0174838913397911
Czechia,Female,20-24 years,2016,0.0190232940694198,0.0297012957959759,0.01108656463519
Czechia,Both Sexes,20-24 years,2016,0.02346239,0.035615976,0.014552108
Czechia,Male,25-29 years,2016,0.03746787017713,0.0496079176538545,0.0264400330522081
Czechia,Female,25-29 years,2016,0.0270351346147989,0.0381900203663068,0.017601673003988
Czechia,Both Sexes,25-29 years,2016,0.032338939,0.042551208,0.022502313
Czechia,Male,30-34 years,2016,0.0410734357326413,0.0566180799034267,0.0288182452101814
Czechia,Female,30-34 years,2016,0.0307053731502231,0.0442522286954972,0.0186525528432104
Czechia,Both Sexes,30-34 years,2016,0.036026536,0.049329356,0.024720503
Czechia,Male,35-39 years,2016,0.0397198530493293,0.0503549706515978,0.0305400119797646
Czechia,Female,35-39 years,2016,0.031006766299998,0.0417325068432048,0.0212723584065165
Czechia,Both Sexes,35-39 years,2016,0.035479373,0.044516969,0.027051688
Czechia,Male,40-44 years,2016,0.0384581874452062,0.0504500349033302,0.0298308408196716
Czechia,Female,40-44 years,2016,0.0303391679170443,0.0413845875966106,0.0203605878311186
Czechia,Both Sexes,40-44 years,2016,0.034500486,0.043337361,0.025953315
Czechia,Male,15-19 years,2017,0.0096040329409378,0.0151600153507355,0.0053510484180355
Czechia,Female,15-19 years,2017,0.0064827017744018,0.0105369281262582,0.0035584177964655
Czechia,Both Sexes,15-19 years,2017,0.008053545,0.012914109,0.00450786
Czechia,Male,20-24 years,2017,0.0272266874407012,0.041983587024297,0.0173688205911617
Czechia,Female,20-24 years,2017,0.0190271410074774,0.0297414611679634,0.0112963664672344
Czechia,Both Sexes,20-24 years,2017,0.023164629,0.03509188,0.014720886
Czechia,Male,25-29 years,2017,0.0370695454507238,0.0502615888778233,0.026782152064627
Czechia,Female,25-29 years,2017,0.0269450710891083,0.0378091360867788,0.0176577930367132
Czechia,Both Sexes,25-29 years,2017,0.032090483,0.042359127,0.022485261
Czechia,Male,30-34 years,2017,0.0407561821497201,0.0546959630061097,0.0293226471804976
Czechia,Female,30-34 years,2017,0.0305775875623568,0.0433843938330132,0.018787826497874
Czechia,Both Sexes,30-34 years,2017,0.035801249,0.047911355,0.024927818
Czechia,Male,35-39 years,2017,0.0389575390366254,0.0487250439717806,0.0314939323282242
Czechia,Female,35-39 years,2017,0.0310523372225259,0.041299655532347,0.0222873461023246
Czechia,Both Sexes,35-39 years,2017,0.035111171,0.044254285,0.027005577
Czechia,Male,40-44 years,2017,0.0370992183080098,0.0481565670781363,0.0287933547101281
Czechia,Female,40-44 years,2017,0.0305522473054727,0.0418443007891869,0.0205931953488582
Czechia,Both Sexes,40-44 years,2017,0.033905566,0.042902491,0.025744267
Czechia,Male,15-19 years,2018,0.0093862083066618,0.0147294091506754,0.0053409361473364
Czechia,Female,15-19 years,2018,0.0064957848897792,0.0105444274472654,0.0035941758883005
Czechia,Both Sexes,15-19 years,2018,0.007948985,0.012642525,0.004444311
Czechia,Male,20-24 years,2018,0.0265139894764632,0.0408784518752113,0.017101362419119
Czechia,Female,20-24 years,2018,0.0190307523838858,0.029750611305741,0.0112841486453804
Czechia,Both Sexes,20-24 years,2018,0.022804643,0.034818121,0.014460944
Czechia,Male,25-29 years,2018,0.0365790542915154,0.0492107076679603,0.0268781560289414
Czechia,Female,25-29 years,2018,0.0268282837043542,0.0376384232696881,0.0177534146120418
