Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8065246,SA_0000001747,COUNTRY,MLT,EUR,Europe,YEAR,2006,,,,,,,,,5.8 [4.6 - 7.0],5.830889132,4.632820831,6.997780447,,2025-06-18T14:11:35Z,2006,2006-01-01,2006-12-31
8076352,SA_0000001747,COUNTRY,CHL,AMR,Americas,YEAR,2015,,,,,,,,,7.4 [6.1 - 8.8],7.396666667,6.096856133,8.839744943,,2025-06-18T14:11:35Z,2015,2015-01-01,2015-12-31
8077017,SA_0000001747,COUNTRY,BDI,AFR,Africa,YEAR,2011,,,,,,,,,3.9 [2.9 - 4.8],3.893702025,2.899547747,4.83773165,,2025-06-18T14:11:35Z,2011,2011-01-01,2011-12-31
8078524,SA_0000001747,COUNTRY,MNG,WPR,Western Pacific,YEAR,2009,,,,,,,,,7.9 [6.5 - 9.3],7.856666667,6.4703552030000004,9.328441931,,2025-06-18T14:11:35Z,2009,2009-01-01,2009-12-31
8078719,SA_0000001747,COUNTRY,ROU,EUR,Europe,YEAR,2013,,,,,,,,,9.6 [8.0 - 11.1],9.62,7.984232566,11.14600634,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8083457,SA_0000001747,COUNTRY,JPN,WPR,Western Pacific,YEAR,2017,,,,,,,,,6.5 [5.2 - 7.7],6.453333333,5.169276833,7.677398739,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8085080,SA_0000001747,COUNTRY,KIR,WPR,Western Pacific,YEAR,2013,,,,,,,,,0.4 [0.1 - 0.7],0.365610828,0.101487931,0.659655574,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8091841,SA_0000001747,COUNTRY,CMR,AFR,Africa,YEAR,2007,,,,,,,,,2.5 [1.7 - 3.3],2.4763399,1.663658443,3.303474038,,2025-06-18T14:11:35Z,2007,2007-01-01,2007-12-31
8092065,SA_0000001747,COUNTRY,SLB,WPR,Western Pacific,YEAR,2018,,,,,,,,,1.5 [0.9 - 2.0],1.451067983,0.852491524,2.035650952,,2025-06-18T14:11:35Z,2018,2018-01-01,2018-12-31
8095267,SA_0000001747,COUNTRY,KGZ,EUR,Europe,YEAR,2020,,,,,,,,,3.7 [2.6 - 4.6],3.666666667,2.600254759,4.631650103,,2025-06-18T14:11:35Z,2020,2020-01-01,2020-12-31
8095436,SA_0000001747,COUNTRY,IND,SEAR,South-East Asia,YEAR,2017,,,,,,,,,2.9 [2.1 - 3.8],2.915565537,2.074834124,3.840814646,,2025-06-18T14:11:35Z,2017,2017-01-01,2017-12-31
8096033,SA_0000001747,COUNTRY,SRB,EUR,Europe,YEAR,2009,,,,,,,,,9.4 [7.8 - 10.8],9.373718588,7.794368812,10.82969049,,2025-06-18T14:11:35Z,2009,2009-01-01,2009-12-31
8096282,SA_0000001747,COUNTRY,LCA,AMR,Americas,YEAR,2013,,,,,,,,,9.4 [7.8 - 10.9],9.412538161,7.80365927,10.93817769,,2025-06-18T14:11:35Z,2013,2013-01-01,2013-12-31
8102057,SA_0000001747,COUNTRY,KHM,WPR,Western Pacific,YEAR,2021,,,,,,,,,4.7 [3.5 - 5.7],4.665677963,3.531683396,5.70662728,,2025-06-18T14:11:35Z,2021,2021-01-01,2021-12-31
8102658,SA_0000001747,COUNTRY,ATG,AMR,Americas,YEAR,2016,,,,,,,,,9.8 [8.3 - 11.4],9.82325216,8.310048293,11.37478188,,2025-06-18T14:11:35Z,2016,2016-01-01,2016-12-31
