Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20081804,SA_0000001475,COUNTRY,VEN,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_VEN,922.15,922.15,,,,2018-10-25T12:57:03Z,2013,2013-01-01,2013-12-31
20081805,SA_0000001475,COUNTRY,SLV,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_SLV,14,14,,,,2018-10-25T12:57:03Z,2014,2014-01-01,2014-12-31
20081806,SA_0000001475,COUNTRY,FRA,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_FRA,4503.78,4503.78,,,,2018-10-25T12:57:03Z,2014,2014-01-01,2014-12-31
20081807,SA_0000001475,COUNTRY,MNG,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_MNG,162.2,162.2,,,,2018-10-25T12:57:03Z,2014,2014-01-01,2014-12-31
20081808,SA_0000001475,COUNTRY,NLD,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_NLD,1540.59,1540.59,,,,2018-10-25T12:57:03Z,2014,2014-01-01,2014-12-31
20081809,SA_0000001475,COUNTRY,BGD,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_BGD,8.82,8.82,,,,2018-10-25T12:57:03Z,2015,2015-01-01,2015-12-31
20081810,SA_0000001475,COUNTRY,BEL,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_BEL,653.61,653.61,,,,2018-10-25T12:57:03Z,2015,2015-01-01,2015-12-31
20081811,SA_0000001475,COUNTRY,DEU,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_DEU,3569.65,3569.65,,,,2018-10-25T12:57:03Z,2015,2015-01-01,2015-12-31
20081812,SA_0000001475,COUNTRY,HND,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_HND,39.14,39.14,,,,2018-10-25T12:57:03Z,2015,2015-01-01,2015-12-31
20081813,SA_0000001475,COUNTRY,POL,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_POL,2870.39,2870.39,,,,2018-10-25T12:57:03Z,2015,2015-01-01,2015-12-31
20081814,SA_0000001475,COUNTRY,PRT,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_PRT,202.08,202.08,,,,2018-10-25T12:57:03Z,2015,2015-01-01,2015-12-31
20081815,SA_0000001475,COUNTRY,BGR,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_BGR,168.18,168.18,,,,2018-10-25T12:57:03Z,2016,2016-01-01,2016-12-31
20081816,SA_0000001475,COUNTRY,COL,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_COL,1415.61,1415.61,,,,2018-10-25T12:57:03Z,2016,2016-01-01,2016-12-31
20081817,SA_0000001475,COUNTRY,HUN,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_HUN,361.55,361.55,,,,2018-10-25T12:57:03Z,2016,2016-01-01,2016-12-31
20081818,SA_0000001475,COUNTRY,LVA,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_LVA,188.53,188.53,,,,2018-10-25T12:57:03Z,2016,2016-01-01,2016-12-31
20081819,SA_0000001475,COUNTRY,URY,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_URY,61.74,61.74,,,,2018-10-25T12:57:03Z,2016,2016-01-01,2016-12-31
20081820,SA_0000001475,COUNTRY,VEN,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_VEN,15743.97,15743.97,,,,2018-10-25T12:57:03Z,2016,2016-01-01,2016-12-31
20081821,SA_0000001475,COUNTRY,MUS,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_MUS,120.67,120.67,,,,2018-10-25T12:57:03Z,2012,2012-01-01,2012-12-31
20081822,SA_0000001475,COUNTRY,NOR,YEAR,1994,,,,,,,DATASOURCE,SA_0000001475_NOR,840.51,840.51,,,,2018-10-25T12:57:03Z,1994,1994-01-01,1994-12-31
20081823,SA_0000001475,COUNTRY,NOR,YEAR,1996,,,,,,,DATASOURCE,SA_0000001475_NOR,1005.33,1005.33,,,,2018-10-25T12:57:03Z,1996,1996-01-01,1996-12-31
20081824,SA_0000001475,COUNTRY,NOR,YEAR,2003,,,,,,,DATASOURCE,SA_0000001475_NOR,1179.83,1179.83,,,,2018-10-25T12:57:03Z,2003,2003-01-01,2003-12-31
20081825,SA_0000001475,COUNTRY,NOR,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_NOR,1425.4,1425.4,,,,2018-10-25T12:57:03Z,2005,2005-01-01,2005-12-31
20081826,SA_0000001475,COUNTRY,PRT,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_PRT,252.41,252.41,,,,2018-10-25T12:57:03Z,2009,2009-01-01,2009-12-31
20081827,SA_0000001475,COUNTRY,PRT,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_PRT,248.55,248.55,,,,2018-10-25T12:57:03Z,2011,2011-01-01,2011-12-31
20081828,SA_0000001475,COUNTRY,ROU,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_ROU,310.95,310.95,,,,2018-10-25T12:57:03Z,2009,2009-01-01,2009-12-31
20081829,SA_0000001475,COUNTRY,ROU,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_ROU,325.14,325.14,,,,2018-10-25T12:57:03Z,2011,2011-01-01,2011-12-31
20081830,SA_0000001475,COUNTRY,SVN,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_SVN,122.62,122.62,,,,2018-10-25T12:57:03Z,2008,2008-01-01,2008-12-31
20081831,SA_0000001475,COUNTRY,SVN,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_SVN,109.64,109.64,,,,2018-10-25T12:57:03Z,2010,2010-01-01,2010-12-31
20081832,SA_0000001475,COUNTRY,ZAF,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_ZAF,1280.75,1280.75,,,,2018-10-25T12:57:03Z,2009,2009-01-01,2009-12-31
20081833,SA_0000001475,COUNTRY,CHE,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_CHE,250.91,250.91,,,,2018-10-25T12:57:03Z,2010,2010-01-01,2010-12-31
20081834,SA_0000001475,COUNTRY,CHE,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_CHE,281.21,281.21,,,,2018-10-25T12:57:03Z,2012,2012-01-01,2012-12-31
20081835,SA_0000001475,COUNTRY,TUR,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_TUR,1611.62,1611.62,,,,2018-10-25T12:57:03Z,2007,2007-01-01,2007-12-31
20081836,SA_0000001475,COUNTRY,TUR,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_TUR,1324.2,1324.2,,,,2018-10-25T12:57:03Z,2009,2009-01-01,2009-12-31
20081837,SA_0000001475,COUNTRY,UGA,YEAR,1996,,,,,,,DATASOURCE,SA_0000001475_UGA,38.44,38.44,,,,2018-10-25T12:57:03Z,1996,1996-01-01,1996-12-31
20081838,SA_0000001475,COUNTRY,UGA,YEAR,1998,,,,,,,DATASOURCE,SA_0000001475_UGA,47.39,47.39,,,,2018-10-25T12:57:03Z,1998,1998-01-01,1998-12-31
20081839,SA_0000001475,COUNTRY,GBR,YEAR,1998,,,,,,,DATASOURCE,SA_0000001475_GBR,9403.77,9403.77,,,,2018-10-25T12:57:04Z,1998,1998-01-01,1998-12-31
20081840,SA_0000001475,COUNTRY,GBR,YEAR,2000,,,,,,,DATASOURCE,SA_0000001475_GBR,10462.48,10462.48,,,,2018-10-25T12:57:04Z,2000,2000-01-01,2000-12-31
20081841,SA_0000001475,COUNTRY,CAN,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_CAN,4835.72,4835.72,,,,2018-10-25T12:57:04Z,2010,2010-01-01,2010-12-31
20081842,SA_0000001475,COUNTRY,CAN,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_CAN,5365.04,5365.04,,,,2018-10-25T12:57:04Z,2012,2012-01-01,2012-12-31
20081843,SA_0000001475,COUNTRY,MLI,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_MLI,2.96,2.96,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081844,SA_0000001475,COUNTRY,MYS,YEAR,1994,,,,,,,DATASOURCE,SA_0000001475_MYS,246,246,,,,2018-10-25T12:57:04Z,1994,1994-01-01,1994-12-31
20081845,SA_0000001475,COUNTRY,LUX,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_LUX,43.81,43.81,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081846,SA_0000001475,COUNTRY,LUX,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_LUX,13.15,13.15,,,,2018-10-25T12:57:04Z,2005,2005-01-01,2005-12-31
20081847,SA_0000001475,COUNTRY,IRL,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_IRL,1310.64,1310.64,,,,2018-10-25T12:57:04Z,2013,2013-01-01,2013-12-31
20081848,SA_0000001475,COUNTRY,ITA,YEAR,2000,,,,,,,DATASOURCE,SA_0000001475_ITA,776.28,776.28,,,,2018-10-25T12:57:04Z,2000,2000-01-01,2000-12-31
20081849,SA_0000001475,COUNTRY,JPN,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_JPN,15296.09,15296.09,,,,2018-10-25T12:57:04Z,2005,2005-01-01,2005-12-31
20081850,SA_0000001475,COUNTRY,JPN,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_JPN,12157.5,12157.5,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081851,SA_0000001475,COUNTRY,MYS,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_MYS,460.17,460.17,,,,2018-10-25T12:57:04Z,2011,2011-01-01,2011-12-31
20081852,SA_0000001475,COUNTRY,MYS,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_MYS,444.07,444.07,,,,2018-10-25T12:57:04Z,2013,2013-01-01,2013-12-31
20081853,SA_0000001475,COUNTRY,NZL,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_NZL,341.53,341.53,,,,2018-10-25T12:57:04Z,2005,2005-01-01,2005-12-31
20081854,SA_0000001475,COUNTRY,NZL,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_NZL,426.8,426.8,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081855,SA_0000001475,COUNTRY,ITA,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_ITA,1450.01,1450.01,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081856,SA_0000001475,COUNTRY,PRT,YEAR,2002,,,,,,,DATASOURCE,SA_0000001475_PRT,214.35,214.35,,,,2018-10-25T12:57:04Z,2002,2002-01-01,2002-12-31
20081857,SA_0000001475,COUNTRY,KOR,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_KOR,2621.06,2621.06,,,,2018-10-25T12:57:04Z,2012,2012-01-01,2012-12-31
20081858,SA_0000001475,COUNTRY,ESP,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_ESP,1366.74,1366.74,,,,2018-10-25T12:57:04Z,2005,2005-01-01,2005-12-31
20081859,SA_0000001475,COUNTRY,ESP,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_ESP,1663.71,1663.71,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081860,SA_0000001475,COUNTRY,LKA,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_LKA,1170.33,1170.33,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081861,SA_0000001475,COUNTRY,IRL,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_IRL,1193.73,1193.73,,,,2018-10-25T12:57:04Z,2011,2011-01-01,2011-12-31
20081862,SA_0000001475,COUNTRY,IRL,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_IRL,1356.72,1356.72,,,,2018-10-25T12:57:04Z,2009,2009-01-01,2009-12-31
20081863,SA_0000001475,COUNTRY,HUN,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_HUN,485.54,485.54,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081864,SA_0000001475,COUNTRY,FRA,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_FRA,3466.17,3466.17,,,,2018-10-25T12:57:04Z,2012,2012-01-01,2012-12-31
20081865,SA_0000001475,COUNTRY,POL,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_POL,1326.32,1326.32,,,,2018-10-25T12:57:04Z,2005,2005-01-01,2005-12-31
20081879,SA_0000001475,COUNTRY,FRA,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_FRA,3445.97,3445.97,,,,2018-10-25T12:57:04Z,2007,2007-01-01,2007-12-31
20081880,SA_0000001475,COUNTRY,FRA,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_FRA,2898.5,2898.5,,,,2018-10-25T12:57:04Z,2005,2005-01-01,2005-12-31
20081884,SA_0000001475,COUNTRY,BEL,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_BEL,897.91,897.91,,,,2018-10-25T12:57:04Z,2011,2011-01-01,2011-12-31
20081914,SA_0000001475,COUNTRY,BEL,YEAR,2006,,,,,,,DATASOURCE,SA_0000001475_BEL,749.57,749.57,,,,2018-10-25T12:57:05Z,2006,2006-01-01,2006-12-31
20081915,SA_0000001475,COUNTRY,BEL,YEAR,2004,,,,,,,DATASOURCE,SA_0000001475_BEL,723.39,723.39,,,,2018-10-25T12:57:05Z,2004,2004-01-01,2004-12-31
20081916,SA_0000001475,COUNTRY,GRC,YEAR,2000,,,,,,,DATASOURCE,SA_0000001475_GRC,262.99,262.99,,,,2018-10-25T12:57:05Z,2000,2000-01-01,2000-12-31
20081917,SA_0000001475,COUNTRY,GRC,YEAR,2002,,,,,,,DATASOURCE,SA_0000001475_GRC,269.31,269.31,,,,2018-10-25T12:57:05Z,2002,2002-01-01,2002-12-31
20081918,SA_0000001475,COUNTRY,HND,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_HND,21.57,21.57,,,,2018-10-25T12:57:05Z,2005,2005-01-01,2005-12-31
20081919,SA_0000001475,COUNTRY,HND,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_HND,23.15,23.15,,,,2018-10-25T12:57:05Z,2007,2007-01-01,2007-12-31
20081920,SA_0000001475,COUNTRY,PRT,YEAR,2000,,,,,,,DATASOURCE,SA_0000001475_PRT,209.66,209.66,,,,2018-10-25T12:57:05Z,2000,2000-01-01,2000-12-31
20081921,SA_0000001475,COUNTRY,AND,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_AND,1.03,1.03,,,,2018-10-25T12:57:05Z,2014,2014-01-01,2014-12-31
20081922,SA_0000001475,COUNTRY,GTM,YEAR,2006,,,,,,,DATASOURCE,SA_0000001475_GTM,52.9,52.9,,,,2018-10-25T12:57:05Z,2006,2006-01-01,2006-12-31
20081923,SA_0000001475,COUNTRY,NLD,YEAR,2000,,,,,,,DATASOURCE,SA_0000001475_NLD,866.51,866.51,,,,2018-10-25T12:57:05Z,2000,2000-01-01,2000-12-31
20081937,SA_0000001475,COUNTRY,NOR,YEAR,1993,,,,,,,DATASOURCE,SA_0000001475_NOR,775.1,775.1,,,,2018-10-25T12:57:05Z,1993,1993-01-01,1993-12-31
20081938,SA_0000001475,COUNTRY,ARG,YEAR,2000,,,,,,,DATASOURCE,SA_0000001475_ARG,1.17,1.17,,,,2018-10-25T12:57:05Z,2000,2000-01-01,2000-12-31
20081939,SA_0000001475,COUNTRY,GBR,YEAR,2001,,,,,,,DATASOURCE,SA_0000001475_GBR,10062.64,10062.64,,,,2018-10-25T12:57:05Z,2001,2001-01-01,2001-12-31
20081940,SA_0000001475,COUNTRY,EST,YEAR,2002,,,,,,,DATASOURCE,SA_0000001475_EST,76.5,76.5,,,,2018-10-25T12:57:05Z,2002,2002-01-01,2002-12-31
20081941,SA_0000001475,COUNTRY,MNG,YEAR,2004,,,,,,,DATASOURCE,SA_0000001475_MNG,17.8,17.8,,,,2018-10-25T12:57:05Z,2004,2004-01-01,2004-12-31
20081942,SA_0000001475,COUNTRY,BGD,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_BGD,5.91,5.91,,,,2018-10-25T12:57:05Z,2005,2005-01-01,2005-12-31
20081943,SA_0000001475,COUNTRY,ARG,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_ARG,3.08,3.08,,,,2018-10-25T12:57:05Z,2007,2007-01-01,2007-12-31
20081944,SA_0000001475,COUNTRY,BGD,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_BGD,7.38,7.38,,,,2018-10-25T12:57:05Z,2007,2007-01-01,2007-12-31
20081945,SA_0000001475,COUNTRY,GTM,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_GTM,29.97,29.97,,,,2018-10-25T12:57:05Z,2007,2007-01-01,2007-12-31
20081946,SA_0000001475,COUNTRY,NIC,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_NIC,33.89,33.89,,,,2018-10-25T12:57:05Z,2007,2007-01-01,2007-12-31
20081947,SA_0000001475,COUNTRY,HUN,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_HUN,546.02,546.02,,,,2018-10-25T12:57:05Z,2008,2008-01-01,2008-12-31
20081948,SA_0000001475,COUNTRY,MNG,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_MNG,45.6,45.6,,,,2018-10-25T12:57:06Z,2008,2008-01-01,2008-12-31
20081949,SA_0000001475,COUNTRY,ESP,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_ESP,2083.49,2083.49,,,,2018-10-25T12:57:06Z,2008,2008-01-01,2008-12-31
20081950,SA_0000001475,COUNTRY,SWE,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_SWE,1916.59,1916.59,,,,2018-10-25T12:57:06Z,2008,2008-01-01,2008-12-31
20081951,SA_0000001475,COUNTRY,GBR,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_GBR,13785.45,13785.45,,,,2018-10-25T12:57:06Z,2008,2008-01-01,2008-12-31
20081952,SA_0000001475,COUNTRY,MNG,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_MNG,48.1,48.1,,,,2018-10-25T12:57:06Z,2009,2009-01-01,2009-12-31
20081953,SA_0000001475,COUNTRY,NIC,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_NIC,35.56,35.56,,,,2018-10-25T12:57:06Z,2009,2009-01-01,2009-12-31
20081954,SA_0000001475,COUNTRY,POL,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_POL,3377.72,3377.72,,,,2018-10-25T12:57:06Z,2009,2009-01-01,2009-12-31
20081955,SA_0000001475,COUNTRY,VEN,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_VEN,0.82,0.82,,,,2018-10-25T12:57:06Z,2009,2009-01-01,2009-12-31
20081956,SA_0000001475,COUNTRY,AUT,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_AUT,402.01,402.01,,,,2018-10-25T12:57:06Z,2010,2010-01-01,2010-12-31
20081957,SA_0000001475,COUNTRY,SWE,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_SWE,1662.68,1662.68,,,,2018-10-25T12:57:06Z,2010,2010-01-01,2010-12-31
20081958,SA_0000001475,COUNTRY,USA,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_USA,9200,9200,,,,2018-10-25T12:57:06Z,2010,2010-01-01,2010-12-31
20081959,SA_0000001475,COUNTRY,CRI,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_CRI,65.71,65.71,,,,2018-10-25T12:57:06Z,2011,2011-01-01,2011-12-31
20081960,SA_0000001475,COUNTRY,DNK,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_DNK,584.12,584.12,,,,2018-10-25T12:57:06Z,2011,2011-01-01,2011-12-31
20081961,SA_0000001475,COUNTRY,ARG,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_ARG,93.32,93.32,,,,2018-10-25T12:57:06Z,2012,2012-01-01,2012-12-31
20081962,SA_0000001475,COUNTRY,BGD,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_BGD,8.71,8.71,,,,2018-10-25T12:57:06Z,2012,2012-01-01,2012-12-31
20081964,SA_0000001475,COUNTRY,EST,YEAR,2012,,,,,,,DATASOURCE,SA_0000001475_EST,54.2,54.2,,,,2018-10-25T12:57:06Z,2012,2012-01-01,2012-12-31
20081965,SA_0000001475,COUNTRY,AUT,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_AUT,173.37,173.37,,,,2018-10-25T12:57:06Z,2013,2013-01-01,2013-12-31
20081966,SA_0000001475,COUNTRY,BEL,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_BEL,672.3,672.3,,,,2018-10-25T12:57:06Z,2013,2013-01-01,2013-12-31
20081967,SA_0000001475,COUNTRY,CYP,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_CYP,42.65,42.65,,,,2018-10-25T12:57:06Z,2013,2013-01-01,2013-12-31
20081968,SA_0000001475,COUNTRY,DNK,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_DNK,668.53,668.53,,,,2018-10-25T12:57:06Z,2013,2013-01-01,2013-12-31
20081969,SA_0000001475,COUNTRY,SVK,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_SVK,339.82,339.82,,,,2018-10-25T12:57:06Z,2013,2013-01-01,2013-12-31
20081970,SA_0000001475,COUNTRY,ESP,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_ESP,1433.66,1433.66,,,,2018-10-25T12:57:06Z,2013,2013-01-01,2013-12-31
20081971,SA_0000001475,COUNTRY,AUT,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_AUT,242.16,242.16,,,,2018-10-25T12:57:06Z,2014,2014-01-01,2014-12-31
20081972,SA_0000001475,COUNTRY,BEL,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_BEL,740,740,,,,2018-10-25T12:57:06Z,2014,2014-01-01,2014-12-31
20081973,SA_0000001475,COUNTRY,LUX,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_LUX,55.36,55.36,,,,2018-10-25T12:57:06Z,2014,2014-01-01,2014-12-31
20081974,SA_0000001475,COUNTRY,MLT,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_MLT,199.09,199.09,,,,2018-10-25T12:57:06Z,2014,2014-01-01,2014-12-31
20081975,SA_0000001475,COUNTRY,ROU,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_ROU,329.33,329.33,,,,2018-10-25T12:57:06Z,2014,2014-01-01,2014-12-31
20081976,SA_0000001475,COUNTRY,SVN,YEAR,2014,,,,,,,DATASOURCE,SA_0000001475_SVN,139.69,139.69,,,,2018-10-25T12:57:06Z,2014,2014-01-01,2014-12-31
20081977,SA_0000001475,COUNTRY,EST,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_EST,209.03,209.03,,,,2018-10-25T12:57:06Z,2015,2015-01-01,2015-12-31
20081978,SA_0000001475,COUNTRY,FRA,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_FRA,3643.26,3643.26,,,,2018-10-25T12:57:06Z,2015,2015-01-01,2015-12-31
20081979,SA_0000001475,COUNTRY,HUN,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_HUN,306.87,306.87,,,,2018-10-25T12:57:06Z,2015,2015-01-01,2015-12-31
20081980,SA_0000001475,COUNTRY,ITA,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_ITA,1411.77,1411.77,,,,2018-10-25T12:57:06Z,2015,2015-01-01,2015-12-31
20081981,SA_0000001475,COUNTRY,LVA,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_LVA,172.76,172.76,,,,2018-10-25T12:57:06Z,2015,2015-01-01,2015-12-31
20081982,SA_0000001475,COUNTRY,URY,YEAR,2015,,,,,,,DATASOURCE,SA_0000001475_URY,70.9,70.9,,,,2018-10-25T12:57:06Z,2015,2015-01-01,2015-12-31
20081983,SA_0000001475,COUNTRY,BGD,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_BGD,8.6,8.6,,,,2018-10-25T12:57:06Z,2016,2016-01-01,2016-12-31
20081984,SA_0000001475,COUNTRY,HRV,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_HRV,129.1,129.1,,,,2018-10-25T12:57:06Z,2016,2016-01-01,2016-12-31
20081985,SA_0000001475,COUNTRY,CZE,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_CZE,500.57,500.57,,,,2018-10-25T12:57:06Z,2016,2016-01-01,2016-12-31
20081986,SA_0000001475,COUNTRY,ZAF,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_ZAF,1772.75,1772.75,,,,2018-10-25T12:57:06Z,2016,2016-01-01,2016-12-31
20081987,SA_0000001475,COUNTRY,CHE,YEAR,2016,,,,,,,DATASOURCE,SA_0000001475_CHE,255.15,255.15,,,,2018-10-25T12:57:06Z,2016,2016-01-01,2016-12-31
20081988,SA_0000001475,COUNTRY,NLD,YEAR,2005,,,,,,,DATASOURCE,SA_0000001475_NLD,1107.26,1107.26,,,,2018-10-25T12:57:06Z,2005,2005-01-01,2005-12-31
20081989,SA_0000001475,COUNTRY,NOR,YEAR,1997,,,,,,,DATASOURCE,SA_0000001475_NOR,969.86,969.86,,,,2018-10-25T12:57:06Z,1997,1997-01-01,1997-12-31
20081990,SA_0000001475,COUNTRY,NOR,YEAR,2004,,,,,,,DATASOURCE,SA_0000001475_NOR,1302.45,1302.45,,,,2018-10-25T12:57:06Z,2004,2004-01-01,2004-12-31
20081991,SA_0000001475,COUNTRY,PRT,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_PRT,223.01,223.01,,,,2018-10-25T12:57:06Z,2010,2010-01-01,2010-12-31
20081992,SA_0000001475,COUNTRY,ROU,YEAR,2008,,,,,,,DATASOURCE,SA_0000001475_ROU,452.91,452.91,,,,2018-10-25T12:57:06Z,2008,2008-01-01,2008-12-31
20081993,SA_0000001475,COUNTRY,SGP,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_SGP,270.31,270.31,,,,2018-10-25T12:57:07Z,2007,2007-01-01,2007-12-31
20081994,SA_0000001475,COUNTRY,SVN,YEAR,2007,,,,,,,DATASOURCE,SA_0000001475_SVN,100.52,100.52,,,,2018-10-25T12:57:07Z,2007,2007-01-01,2007-12-31
20081995,SA_0000001475,COUNTRY,ESP,YEAR,2009,,,,,,,DATASOURCE,SA_0000001475_ESP,1682.48,1682.48,,,,2018-10-25T12:57:07Z,2009,2009-01-01,2009-12-31
20081996,SA_0000001475,COUNTRY,LKA,YEAR,2010,,,,,,,DATASOURCE,SA_0000001475_LKA,333.85,333.85,,,,2018-10-25T12:57:07Z,2010,2010-01-01,2010-12-31
20081997,SA_0000001475,COUNTRY,CHE,YEAR,2011,,,,,,,DATASOURCE,SA_0000001475_CHE,321.96,321.96,,,,2018-10-25T12:57:07Z,2011,2011-01-01,2011-12-31
20081998,SA_0000001475,COUNTRY,THA,YEAR,1997,,,,,,,DATASOURCE,SA_0000001475_THA,920.76,920.76,,,,2018-10-25T12:57:07Z,1997,1997-01-01,1997-12-31
20081999,SA_0000001475,COUNTRY,THA,YEAR,2013,,,,,,,DATASOURCE,SA_0000001475_THA,4198.54,4198.54,,,,2018-10-25T12:57:07Z,2013,2013-01-01,2013-12-31
