Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9723739,SA_0000001840,COUNTRY,BRB,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,20.2,20.232669889,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
3707316,SA_0000001840,COUNTRY,KGZ,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,19.7,19.714165007,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
6412212,SA_0000001840,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,0,6.888e-6,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
1043667,SA_0000001840,COUNTRY,SWE,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,13.4,13.374742154,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
2848462,SA_0000001840,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,0,0,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
4762721,SA_0000001840,COUNTRY,MDG,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,0.1,0.103925279,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
6101068,SA_0000001840,COUNTRY,CIV,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,7.7,7.738935314,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
310660,SA_0000001840,COUNTRY,ECU,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,1.1,1.060378571,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
8353468,SA_0000001840,COUNTRY,ISR,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,0,0.0078493050000000009,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
4482665,SA_0000001840,COUNTRY,UZB,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,2.6,2.590459313,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
4546385,SA_0000001840,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,0,0,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
7514029,SA_0000001840,COUNTRY,WSM,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,,,,,,,3.6,3.551892203,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
8556752,SA_0000001840,COUNTRY,CPV,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,6.6,6.561786459,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
6841418,SA_0000001840,COUNTRY,PER,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,0.9,0.91517256,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
3255108,SA_0000001840,COUNTRY,CHE,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,1.6,1.560032164,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
8925460,SA_0000001840,COUNTRY,GHA,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,6.1,6.103995335,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
6759049,SA_0000001840,COUNTRY,MRT,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,0,0,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
9008255,SA_0000001840,COUNTRY,DOM,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,8.4,8.446360994,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
4146080,SA_0000001840,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,0.1,0.055367674,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
7520495,SA_0000001840,COUNTRY,KOR,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,,,,,,,0.8,0.789310653,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
5973808,SA_0000001840,COUNTRY,UKR,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,,,,,,,9.5,9.478634614,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
936714,SA_0000001840,COUNTRY,KOR,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,,,,,,,6.8,6.842901616,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
6517936,SA_0000001840,COUNTRY,COG,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,7,7.048275855,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
5935790,SA_0000001840,COUNTRY,VUT,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,,,,,,,2.6,2.597086055,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
9644405,SA_0000001840,COUNTRY,ZAF,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,,,,,,,21.2,21.174384239,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
8722311,SA_0000001840,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2019,SEX,SEX_FMLE,,,,,,,0,0,,,,2025-05-23T08:01:04Z,2019,2019-01-01,2019-12-31
